WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow,ConditionID
WSW,WSW,W,No,No,834
WSW,W,NNW,No,No,835
SSW,ESE,NW,No,No,836
ENE,SSE,SSE,No,No,837
SSW,ESE,SW,No,No,838
S,ESE,SSE,No,No,839
WSW,SSE,ESE,No,No,840
NE,SE,NW,No,No,841
NNE,S,N,No,Yes,842
NNW,NE,WNW,Yes,Yes,843
ESE,ESE,NE,No,No,844
NNW,E,SE,No,No,845
WNW,E,WNW,No,No,846
N,SSE,SSE,No,No,847
WSW,W,SW,No,No,848
SSE,SW,SE,No,No,849
W,NE,NW,No,No,850
SW,SSE,ESE,No,No,851
NNE,E,E,No,No,852
NW,ENE,WSW,No,No,853
SSE,SSW,ESE,No,No,854
E,S,SSW,No,No,855
NW,S,ESE,No,Yes,856
SSE,ENE,SW,Yes,No,857
NNW,E,ENE,No,No,858
WNW,NW,WSW,No,No,859
WSW,WSW,NW,No,No,860
SW,WSW,W,No,Yes,861
SSE,ESE,SSE,Yes,No,862
WNW,NE,WSW,No,No,863
NW,S,SSW,No,No,864
ENE,S,S,No,No,865
N,NE,N,No,No,866
WSW,S,W,No,No,867
NNW,ESE,NE,No,No,868
NNE,NE,ENE,No,No,869
ENE,S,WNW,No,No,870
WNW,WSW,SW,No,No,871
ENE,SSE,WNW,No,No,872
N,ENE,S,No,No,873
WNW,NE,N,No,No,874
ENE,ENE,ESE,No,No,875
E,ESE,ESE,No,No,876
SSE,E,ESE,No,No,877
ESE,E,ENE,No,No,878
S,SSE,ENE,No,No,879
SE,S,WNW,No,No,880
N,ESE,SSE,No,No,881
NE,SSE,NNW,No,No,882
W,NNE,NW,No,No,883
NNW,WSW,W,No,No,884
W,SSW,WSW,No,No,885
WSW,SSE,ENE,No,Yes,886
N,NNE,NE,Yes,Yes,887
W,SSW,WNW,No,No,888
WNW,SSE,NNE,No,Yes,889
NW,N,W,Yes,Yes,890
WSW,E,SW,Yes,No,891
WSW,S,WSW,No,No,892
WNW,ESE,W,No,No,893
S,S,W,No,No,894
ESE,E,S,No,No,895
SW,SSW,S,No,No,896
WNW,E,SSW,No,No,897
SSE,E,SW,No,No,898
SW,NE,SE,No,No,899
WSW,SSE,W,No,No,900
SE,SSW,SE,No,No,901
N,ESE,N,No,Yes,902
WNW,NNW,W,Yes,Yes,903
WSW,NNW,WSW,Yes,No,904
N,NNE,NNW,No,No,905
WSW,SSE,SW,Yes,No,906
NE,ENE,NNW,No,No,907
WNW,NE,NW,Yes,Yes,908
SW,NW,W,Yes,Yes,909
WNW,S,W,No,Yes,910
SE,NNE,SE,No,No,911
ENE,SSE,ENE,No,Yes,912
NE,NE,NE,Yes,Yes,913
N,NNW,N,Yes,Yes,914
SSW,SSE,SSW,Yes,No,915
S,ENE,SE,No,No,916
WNW,N,WNW,Yes,No,917
SE,E,NE,No,No,918
E,SSW,E,No,Yes,919
SE,SE,ESE,Yes,Yes,920
WNW,NW,E,No,No,921
SSW,WNW,WSW,No,No,922
WSW,SE,SW,No,No,923
SE,NNW,SSE,No,No,924
WNW,NE,WNW,No,No,925
WNW,WNW,WNW,No,Yes,926
NNW,NNW,NW,Yes,Yes,927
WNW,N,E,Yes,Yes,928
W,NNE,W,Yes,No,929
SE,NNW,ESE,No,No,930
N,ESE,ENE,Yes,Yes,931
NNE,N,N,Yes,Yes,932
E,ENE,SE,Yes,Yes,933
NE,ENE,ENE,Yes,No,934
NNE,NNW,NNW,Yes,Yes,935
NNW,N,WNW,Yes,Yes,936
NW,N,NNW,Yes,No,937
N,N,NNW,No,No,938
SE,S,ESE,No,No,939
NNE,NE,NNE,Yes,No,940
ESE,E,E,No,No,941
NNW,WNW,NNE,Yes,No,942
WNW,NW,WNW,No,Yes,943
WNW,NW,WNW,Yes,No,944
NE,N,N,No,Yes,945
ENE,WSW,E,Yes,No,946
NNW,ENE,N,No,Yes,947
NE,S,NNE,No,Yes,948
W,N,NW,No,Yes,949
N,ESE,NE,No,Yes,950
N,WSW,NW,Yes,No,951
NNW,NE,NNW,No,Yes,952
SW,W,WNW,Yes,Yes,953
WNW,WSW,WNW,No,Yes,954
WNW,NW,W,Yes,Yes,955
ENE,NNE,ESE,No,No,956
ENE,ENE,SE,No,Yes,957
WNW,E,NE,Yes,Yes,958
NW,NW,WNW,Yes,No,959
ESE,N,S,No,No,960
WSW,ESE,NNE,No,No,961
W,ESE,SW,No,No,962
W,E,NNE,No,No,963
S,S,SSE,No,No,964
NNE,SE,E,No,Yes,965
WNW,SE,W,Yes,No,966
WNW,WNW,NW,No,Yes,967
WSW,N,W,No,No,968
WNW,SSW,WNW,No,No,969
WNW,E,NW,No,No,970
ENE,E,NNE,Yes,No,971
NNW,SSE,N,No,No,972
NNE,E,NNE,No,Yes,973
WNW,N,WNW,Yes,Yes,974
WNW,NNE,NNW,Yes,No,975
SW,SSE,WNW,No,No,976
NNW,SE,NNE,No,No,977
NW,ESE,WNW,No,No,978
ENE,ENE,S,No,,979
W,W,WNW,,No,980
N,E,N,No,No,981
WNW,WNW,WSW,Yes,No,982
NNE,ESE,S,No,No,983
N,ESE,NNW,No,No,984
E,SE,NNW,No,No,985
ENE,SSE,ENE,No,No,986
WSW,SSE,E,No,Yes,987
NNW,SSE,WSW,No,No,988
ENE,ESE,SSE,No,No,989
W,SSE,NW,No,No,990
W,ESE,SSE,No,No,991
SE,S,SW,No,No,992
NNW,SSE,NW,No,No,993
W,ESE,N,No,No,994
WSW,WSW,WNW,No,No,995
ESE,SSE,SE,No,Yes,996
SE,SE,SSE,Yes,Yes,997
W,SSE,W,Yes,No,998
NNW,WNW,WNW,No,No,999
SW,W,WNW,No,No,1000
WSW,SSW,SW,No,No,1001
ESE,ESE,SSE,No,No,1002
NW,ESE,WSW,No,No,1003
W,WSW,WNW,No,No,1004
W,W,NW,No,No,1005
SE,WSW,SW,No,No,1006
WNW,SSE,SSW,No,No,1007
WNW,SSE,E,No,No,1008
E,ENE,WNW,No,No,1009
NE,NE,NE,No,No,1010
NW,S,S,No,Yes,1011
WSW,WNW,W,Yes,Yes,1012
WNW,WSW,WSW,Yes,No,1013
ENE,SE,WNW,No,No,1014
N,SE,NW,No,No,1015
NW,WSW,WSW,No,No,1016
SW,SSE,NW,No,No,1017
SSW,SE,NNE,No,No,1018
N,E,ESE,No,No,1019
ENE,SE,ESE,No,No,1020
NNW,N,NNW,No,No,1021
SW,ENE,WSW,No,Yes,1022
NW,WNW,NW,Yes,Yes,1023
SSE,E,SW,Yes,No,1024
SW,ESE,NNE,No,Yes,1025
SSE,SSE,SE,Yes,No,1026
W,SE,NW,No,No,1027
WNW,SE,S,No,No,1028
WNW,NNE,WNW,No,No,1029
WNW,SSE,ENE,No,No,1030
WNW,SE,NW,No,No,1031
WSW,WSW,SW,No,No,1032
SSE,SSE,W,No,No,1033
ESE,NE,NNE,No,No,1034
SSE,SSE,SSW,No,No,1035
N,E,SSW,No,No,1036
NE,SSE,NE,No,No,1037
NW,S,W,No,No,1038
SW,NE,WSW,No,No,1039
NNE,NE,S,No,Yes,1040
NE,NW,NW,Yes,Yes,1041
ESE,S,SE,Yes,No,1042
NNE,ENE,WNW,No,No,1043
NNE,SSE,S,No,No,1044
W,NE,N,No,Yes,1045
SE,SSE,SSE,Yes,No,1046
NE,NNE,S,No,No,1047
SSW,SE,NE,No,No,1048
NNW,ESE,N,No,No,1049
S,NW,SSE,No,No,1050
WSW,SE,WSW,No,Yes,1051
E,ENE,E,Yes,Yes,1052
N,SE,NNE,No,No,1053
WNW,E,W,No,Yes,1054
S,ESE,SW,No,No,1055
WNW,SSE,N,No,No,1056
SW,SSE,SSE,No,No,1057
NNE,SSE,NNE,No,Yes,1058
NE,S,S,No,No,1059
N,NE,ENE,No,No,1060
WNW,ENE,NNW,No,No,1061
E,ESE,SSE,No,No,1062
NW,SSE,WNW,Yes,No,1063
NNW,SSE,NW,No,Yes,1064
NNW,ENE,NNW,No,Yes,1065
SE,W,SSE,No,Yes,1066
SE,ENE,N,Yes,No,1067
SSE,SE,ESE,No,Yes,1068
SSE,SW,SSE,Yes,No,1069
E,WNW,ESE,No,Yes,1070
SE,SSE,SE,Yes,Yes,1071
SSE,S,SSE,Yes,No,1072
ESE,SE,S,No,No,1073
ENE,SE,ESE,No,Yes,1074
SE,SSE,S,Yes,Yes,1075
E,ESE,E,Yes,Yes,1076
SSW,S,W,Yes,No,1077
SSW,S,SSE,No,No,1078
SSE,SSE,WSW,No,No,1079
SSE,S,S,No,No,1080
SSW,SSE,W,No,No,1081
SW,E,SSE,No,No,1082
NE,ESE,NE,No,Yes,1083
NE,ESE,N,Yes,No,1084
NNW,S,NNE,No,No,1085
SSE,SE,NE,No,No,1086
NNW,SE,NNE,No,Yes,1087
NNW,W,W,No,No,1088
SE,S,SSE,No,No,1089
NNE,NE,NNE,Yes,Yes,1090
ESE,ESE,SE,No,No,1091
E,ENE,SE,No,No,1092
N,E,NNE,Yes,No,1093
SE,W,SE,No,No,1094
WNW,NE,WNW,No,Yes,1095
NW,SW,NW,Yes,No,1096
ENE,NE,SE,No,No,1097
NNE,N,NE,No,Yes,1098
SSE,S,SSW,No,No,1099
NE,NE,ESE,No,Yes,1100
ESE,ENE,SSE,Yes,Yes,1101
NW,ENE,WNW,Yes,No,1102
NW,NW,NW,No,Yes,1103
SSE,N,SSE,No,No,1104
S,S,S,No,No,1105
SSE,ESE,ESE,No,No,1106
WSW,SSW,SSW,Yes,No,1107
N,W,N,No,No,1108
ENE,SSE,SE,No,No,1109
WNW,NNW,WNW,Yes,Yes,1110
NNE,NNE,NNE,No,Yes,1111
W,SW,W,Yes,No,1112
NNE,E,N,No,Yes,1113
WNW,W,NW,No,No,1114
NNE,NNE,N,Yes,Yes,1115
WNW,W,NW,No,Yes,1116
WSW,NW,W,Yes,No,1117
NW,NNW,WNW,No,No,1118
NNW,NNW,ESE,No,No,1119
W,WNW,WSW,Yes,No,1120
S,NNE,E,No,No,1121
NNE,NNW,NE,No,No,1122
WNW,NW,NNW,No,No,1123
WNW,NW,W,No,Yes,1124
W,E,NW,Yes,No,1125
ESE,S,S,No,No,1126
SSE,ENE,E,No,No,1127
NNW,ENE,SSE,No,No,1128
SE,ESE,ESE,No,No,1129
E,NE,SSE,No,No,1130
SSW,SE,SSW,No,Yes,1131
E,E,SSE,No,No,1132
NE,ESE,E,No,No,1133
NNW,SW,NW,No,No,1134
WSW,ENE,WSW,No,No,1135
SSW,W,SW,No,No,1136
WSW,SE,SSW,No,No,1137
E,ESE,E,No,No,1138
WNW,NNE,NE,No,Yes,1139
W,SE,N,No,No,1140
NNE,SSE,NNE,No,No,1141
ESE,SE,NE,No,No,1142
W,NNW,N,No,No,1143
E,ENE,E,,Yes,1144
W,SSE,NE,Yes,No,1145
NW,E,NE,No,No,1146
NNE,SE,NE,No,No,1147
NNE,NNE,N,No,No,1148
W,E,W,No,,1149
WNW,NE,SSE,No,No,1150
N,SE,NW,No,Yes,1151
WNW,ESE,NNW,No,No,1152
NNE,SSE,NNW,No,Yes,1153
ESE,WSW,S,Yes,No,1154
SE,W,N,No,No,1155
SE,SE,NE,No,No,1156
NE,S,ESE,No,No,1157
E,E,E,No,No,1158
W,N,WNW,No,No,1159
W,WNW,WSW,No,No,1160
W,WSW,WNW,No,Yes,1161
W,E,WSW,Yes,No,1162
NW,SE,NNW,No,No,1163
W,S,ENE,No,No,1164
S,SE,ESE,No,No,1165
ENE,ESE,NNW,No,No,1166
NW,SE,SW,No,No,1167
NW,ESE,SSE,No,No,1168
SW,S,SW,No,No,1169
W,E,WSW,No,No,1170
WSW,SSE,NNW,No,No,1171
WSW,NNW,NE,No,Yes,1172
WSW,W,W,Yes,No,1173
SSE,SSE,NNE,No,No,1174
NE,NE,E,No,No,1175
NNW,ENE,SSE,No,Yes,1176
WSW,NW,ENE,No,Yes,1177
ENE,ESE,S,Yes,No,1178
SE,NE,SSW,No,No,1179
NE,S,ENE,No,Yes,1180
SE,SSE,NE,Yes,Yes,1181
W,ENE,NW,Yes,No,1182
SSE,S,SSE,No,Yes,1183
SSE,SSE,E,Yes,No,1184
SSE,NE,W,No,No,1185
NW,N,WNW,No,No,1186
S,SE,W,No,No,1187
NE,ESE,WSW,No,No,1188
NNW,ESE,SE,No,No,1189
ENE,NE,NW,No,No,1190
NE,S,ENE,No,No,1191
NW,NNE,NW,No,Yes,1192
NE,ESE,ESE,No,No,1193
NNE,NE,N,No,No,1194
NNE,ESE,W,No,No,1195
E,SSE,SE,No,No,1196
NE,ESE,SW,No,No,1197
N,ENE,SW,No,Yes,1198
SSE,ESE,S,Yes,Yes,1199
SSE,SSE,SSE,Yes,Yes,1200
NE,ESE,E,Yes,No,1201
NNE,SE,SE,No,No,1202
NNE,ENE,NNE,No,Yes,1203
WNW,WSW,NW,No,No,1204
NW,E,NNE,No,Yes,1205
NE,SE,NNE,No,No,1206
SW,E,N,No,Yes,1207
NW,WNW,W,No,No,1208
SSE,SSE,ENE,No,No,1209
SE,SE,ESE,No,No,1210
ESE,SSW,SSE,No,No,1211
WSW,SSW,WNW,No,No,1212
SW,ENE,WSW,No,No,1213
WNW,NE,SSW,No,No,1214
ENE,ESE,E,No,No,1215
SE,SSE,N,No,Yes,1216
E,SSE,SSE,Yes,No,1217
NNE,ENE,E,No,Yes,1218
SW,SE,S,Yes,No,1219
NNE,S,N,No,No,1220
NNE,SE,NW,No,No,1221
NE,SSE,SE,No,Yes,1222
N,E,N,Yes,No,1223
S,ESE,SSW,No,No,1224
NNE,SSE,SE,No,No,1225
NW,SSE,S,Yes,No,1226
SE,SSE,NNE,No,No,1227
WNW,SSE,ESE,No,No,1228
NNW,ESE,WSW,No,No,1229
WNW,ESE,SSW,No,No,1230
ENE,ENE,N,No,Yes,1231
N,SSW,N,No,No,1232
WSW,SSE,NW,No,No,1233
SW,WNW,WSW,No,No,1234
SSE,S,NNW,No,No,1235
S,E,SE,No,Yes,1236
SW,S,W,Yes,Yes,1237
SSE,W,E,Yes,No,1238
ESE,S,SE,No,No,1239
S,SSE,SW,No,No,1240
SSW,SE,W,No,No,1241
SSE,E,SSE,No,Yes,1242
ENE,ENE,SE,Yes,Yes,1243
NW,E,NW,Yes,No,1244
SSE,W,ESE,Yes,No,1245
SSE,S,SE,No,No,1246
SSE,W,SSE,No,No,1247
SE,N,S,No,Yes,1248
SSE,S,SE,Yes,Yes,1249
W,NE,WNW,Yes,No,1250
WSW,ESE,NNW,No,No,1251
WNW,NNE,N,No,No,1252
NW,SSE,WNW,No,No,1253
W,NNW,NW,No,No,1254
NW,NW,WNW,No,Yes,1255
E,ESE,SE,No,No,1256
W,NE,SSW,Yes,Yes,1257
WNW,N,NW,Yes,No,1258
NNW,WSW,NW,No,No,1259
NNE,E,NNE,Yes,Yes,1260
NW,NE,NW,No,Yes,1261
SSW,E,NNE,No,No,1262
NNE,ENE,ESE,No,Yes,1263
SSE,SSE,SSE,Yes,No,1264
NNW,SSW,N,No,No,1265
ESE,ESE,N,Yes,Yes,1266
W,S,WSW,Yes,Yes,1267
ESE,NE,SSE,Yes,No,1268
SSE,WSW,NNE,No,No,1269
ENE,N,E,No,No,1270
E,SSE,SSE,No,No,1271
W,ENE,NNW,No,No,1272
WSW,N,SW,No,No,1273
E,SE,E,No,No,1274
W,ESE,W,Yes,Yes,1275
NE,S,SSE,Yes,Yes,1276
SW,SSW,WSW,Yes,No,1277
ENE,NNE,ENE,Yes,No,1278
NW,NNW,NNW,Yes,Yes,1279
WNW,W,WSW,Yes,Yes,1280
WSW,WNW,WSW,Yes,Yes,1281
SW,WSW,WNW,Yes,Yes,1282
WNW,ENE,W,Yes,No,1283
NNE,SE,NNW,No,Yes,1284
NNW,SSE,NNW,Yes,No,1285
N,SE,ENE,No,Yes,1286
WSW,WNW,WNW,No,No,1287
NNE,E,NE,No,Yes,1288
N,ESE,NNW,Yes,No,1289
ENE,SSE,NNE,No,No,1290
SSE,SSW,S,Yes,Yes,1291
S,SSE,SSW,Yes,Yes,1292
ENE,ESE,E,No,Yes,1293
SW,WNW,S,Yes,Yes,1294
WNW,SE,WNW,Yes,No,1295
WNW,NNE,W,No,No,1296
N,SW,N,No,Yes,1297
WSW,NNW,W,No,No,1298
NNE,ESE,NNW,No,No,1299
SE,SE,W,No,No,1300
WNW,NNW,W,No,No,1301
SSW,E,SW,No,No,1302
ESE,SE,NW,No,No,1303
NW,NE,NNW,No,No,1304
E,S,SSE,No,No,1305
SE,S,NNE,No,Yes,1306
NNE,ESE,ESE,No,No,1307
NW,S,SE,No,No,1308
NW,E,NNW,No,Yes,1309
NNW,E,N,Yes,No,1310
ESE,SSE,ESE,No,No,1311
W,SE,ESE,No,No,1312
SE,W,W,No,No,1313
NE,ENE,SSW,No,No,1314
ENE,SE,E,No,Yes,1315
ENE,SE,NE,Yes,Yes,1316
WSW,ENE,NE,Yes,Yes,1317
WNW,NNW,W,Yes,No,1318
N,SE,NNE,No,Yes,1319
WSW,W,W,Yes,Yes,1320
W,S,SSW,No,No,1321
NNE,SE,NNE,No,Yes,1322
S,E,NW,Yes,Yes,1323
SW,SSE,SW,Yes,No,1324
SE,SE,SSW,No,No,1325
SW,ENE,SW,No,No,1326
NNE,SSE,WSW,No,No,1327
SW,NE,SW,No,No,1328
WSW,W,SE,No,No,1329
NNE,NE,WNW,No,No,1330
W,E,NNW,No,No,1331
W,SSE,NNW,No,No,1332
WNW,SW,W,No,No,1333
SSW,SSE,SW,No,No,1334
NNW,WNW,NNE,No,No,1335
SE,E,SSE,No,No,1336
SW,SE,S,No,No,1337
N,WSW,N,No,Yes,1338
ESE,ESE,SSW,No,No,1339
WNW,NNW,ESE,No,No,1340
ENE,NE,SSE,No,No,1341
NNW,N,NW,No,Yes,1342
N,SE,SW,No,No,1343
ESE,SSE,NW,No,No,1344
N,NE,ESE,No,No,1345
SSE,SE,ESE,Yes,No,1346
SSW,NNE,W,No,No,1347
SE,E,SSW,No,No,1348
ENE,ESE,ENE,Yes,Yes,1349
SSE,SE,SSE,Yes,Yes,1350
ENE,SE,SSE,Yes,No,1351
NNW,SSE,ENE,No,No,1352
WNW,E,SSE,No,No,1353
SSW,ESE,WNW,No,No,1354
WNW,NE,SW,No,No,1355
N,SSE,S,No,No,1356
NE,NNE,SSE,No,No,1357
NE,NNW,SE,No,No,1358
WNW,SE,WNW,No,No,1359
NNW,SSE,W,No,Yes,1360
W,ESE,E,Yes,Yes,1361
W,SSE,SSW,No,Yes,1362
WNW,NNE,NNW,Yes,Yes,1363
SSE,SSE,SW,Yes,No,1364
SSE,SW,E,No,No,1365
SSW,NE,WSW,No,No,1366
WSW,ESE,NW,No,No,1367
WNW,S,WSW,No,No,1368
ESE,SSE,SW,No,No,1369
NW,SW,WSW,No,No,1370
SW,SE,SSW,No,No,1371
W,ESE,WSW,No,No,1372
NNW,ESE,E,No,No,1373
N,E,S,No,No,1374
NNE,SE,SW,No,No,1375
NNE,NE,SSE,No,No,1376
NE,ESE,NNW,No,No,1377
WSW,SE,WNW,No,No,1378
W,E,NE,No,Yes,1379
S,ESE,E,Yes,No,1380
SSW,SE,SW,No,No,1381
SE,W,WSW,Yes,No,1382
SW,S,E,No,No,1383
NE,E,NNW,No,No,1384
SE,ESE,WNW,No,No,1385
N,ENE,NNW,No,No,1386
E,SSE,SSW,No,No,1387
ESE,SE,ESE,No,No,1388
NE,SW,SW,No,No,1389
NNE,ESE,NE,Yes,No,1390
ESE,NE,SSE,No,Yes,1391
NW,SSE,ESE,No,Yes,1392
N,NNE,N,Yes,Yes,1393
N,WNW,W,Yes,No,1394
NNW,SE,WNW,No,Yes,1395
W,WNW,NNW,Yes,No,1396
SSW,SE,SE,No,No,1397
ESE,ENE,SSE,No,Yes,1398
NE,ENE,NNE,Yes,Yes,1399
NNW,WNW,W,Yes,No,1400
W,NW,NW,No,No,1401
NW,E,W,No,No,1402
E,ENE,E,No,Yes,1403
W,NNE,WNW,Yes,Yes,1404
W,SW,WSW,Yes,No,1405
ESE,WNW,ESE,No,No,1406
SE,SE,SE,Yes,Yes,1407
W,WNW,NW,Yes,Yes,1408
WNW,WNW,NW,Yes,Yes,1409
NNE,NNW,NNE,Yes,Yes,1410
N,NNW,WNW,Yes,Yes,1411
E,NNE,W,No,No,1412
E,SSE,E,No,No,1413
NNW,N,WNW,Yes,No,1414
SSE,NNW,S,No,Yes,1415
SSE,W,WSW,Yes,Yes,1416
NNW,NW,NNW,Yes,Yes,1417
W,NNW,N,No,Yes,1418
W,E,W,Yes,No,1419
ENE,NE,ENE,No,No,1420
W,N,N,No,Yes,1421
NW,WSW,W,Yes,No,1422
S,S,E,No,Yes,1423
N,N,N,Yes,No,1424
NW,N,NW,No,Yes,1425
W,NE,ESE,No,No,1426
ENE,N,SE,No,No,1427
NNW,S,NE,Yes,No,1428
ESE,NNE,E,No,No,1429
W,W,NNE,No,Yes,1430
NNW,NNW,W,Yes,Yes,1431
WNW,W,SW,Yes,No,1432
WNW,NE,N,No,Yes,1433
NNW,WNW,WNW,Yes,Yes,1434
N,E,NE,Yes,Yes,1435
SE,SW,E,No,No,1436
N,E,NNE,No,Yes,1437
N,NNW,NW,Yes,No,1438
NNE,NNE,NNW,No,Yes,1439
NW,NNW,NW,No,No,1440
SE,ESE,WSW,No,Yes,1441
W,SE,NNW,Yes,No,1442
SW,NNE,WSW,No,No,1443
N,N,SE,No,Yes,1444
N,W,W,Yes,No,1445
SSE,S,E,No,Yes,1446
NW,WSW,WNW,No,No,1447
NE,E,ESE,No,No,1448
NNE,ESE,NNE,No,Yes,1449
NE,SE,NNE,No,Yes,1450
N,NW,NW,Yes,Yes,1451
NNW,W,NW,Yes,No,1452
W,NNW,WNW,No,No,1453
WNW,SSE,NW,Yes,No,1454
ENE,ENE,NE,No,Yes,1455
NE,ESE,ENE,Yes,No,1456
N,ESE,WNW,No,Yes,1457
W,SSW,WNW,No,Yes,1458
NE,ENE,NE,Yes,Yes,1459
WNW,NNW,N,Yes,Yes,1460
WNW,S,WNW,Yes,Yes,1461
NNE,SE,N,No,Yes,1462
WSW,NNW,NW,Yes,Yes,1463
WNW,NNE,W,Yes,No,1464
N,NNE,NW,No,No,1465
W,SW,E,No,No,1466
WNW,NNW,NW,Yes,No,1467
WSW,ESE,SW,No,No,1468
N,N,N,No,Yes,1469
NNW,NNW,WSW,No,Yes,1470
WSW,SE,NNE,No,No,1471
WSW,WSW,WSW,No,No,1472
NNW,ENE,N,No,No,1473
W,NNW,SSE,No,No,1474
NE,SSE,ESE,No,No,1475
W,N,N,No,No,1476
NW,NNW,W,No,No,1477
NW,NE,WNW,No,No,1478
E,ESE,NNW,No,Yes,1479
NW,ESE,SE,No,No,1480
N,S,N,No,No,1481
WSW,WSW,WSW,No,Yes,1482
WSW,WNW,WSW,Yes,No,1483
NNW,ESE,NNE,No,No,1484
SW,E,WSW,No,No,1485
WNW,SSW,WSW,No,No,1486
WSW,E,WSW,No,No,1487
SW,ENE,SE,No,No,1488
W,WSW,SW,No,No,1489
S,SSE,SSW,No,No,1490
SSW,SSE,S,No,No,1491
NNW,ESE,W,No,No,1492
NNE,SSE,NE,Yes,No,1493
W,SSW,ESE,No,No,1494
WSW,ESE,SSE,No,Yes,1495
ESE,NW,WSW,Yes,No,1496
NE,NE,WNW,No,Yes,1497
ENE,SSE,N,Yes,No,1498
SW,NNE,N,No,Yes,1499
E,SE,E,Yes,Yes,1500
W,SE,WSW,Yes,No,1501
SE,SSW,WNW,No,No,1502
SE,SSE,W,No,No,1503
SSE,ENE,N,No,No,1504
N,ENE,ESE,No,No,1505
SW,N,SSE,Yes,No,1506
S,SE,SSE,No,No,1507
SW,W,SW,Yes,No,1508
S,ESE,ESE,No,No,1509
WNW,WSW,WSW,No,No,1510
WSW,ENE,WSW,Yes,Yes,1511
SE,S,S,Yes,No,1512
S,SSW,SE,No,No,1513
WSW,SSE,SSE,No,Yes,1514
SE,SE,S,Yes,No,1515
NNE,SSE,NW,No,No,1516
WNW,ENE,N,No,Yes,1517
SW,W,W,Yes,No,1518
N,ESE,NNE,No,No,1519
W,ENE,WNW,No,,1520
W,WNW,SW,,No,1521
N,SE,N,No,No,1522
NE,SE,SSE,No,No,1523
W,SSE,ESE,No,No,1524
SE,SE,WSW,No,No,1525
SE,S,E,No,No,1526
SE,S,ENE,No,No,1527
WSW,ENE,NW,No,,1528
ENE,SE,S,,No,1529
NNE,ENE,W,No,No,1530
WNW,ESE,NE,No,,1531
NNE,SE,SE,,,1532
SE,SE,ENE,,,1533
SE,SE,SSE,,No,1534
SSE,NE,SE,No,No,1535
WSW,S,N,No,Yes,1536
W,W,S,No,No,1537
SSE,SSE,ESE,No,No,1538
N,SSE,SSE,No,Yes,1539
W,NNE,WSW,Yes,Yes,1540
NW,W,SSE,Yes,No,1541
SE,E,ESE,No,No,1542
ENE,E,SSE,Yes,No,1543
ESE,ENE,SE,No,Yes,1544
SW,WSW,WSW,Yes,No,1545
SW,E,SW,No,No,1546
ENE,E,NNW,No,No,1547
WSW,NE,SSW,No,No,1548
SSE,ESE,E,No,No,1549
NNE,SSE,ESE,No,No,1550
ESE,SW,NNW,No,No,1551
W,E,SSW,No,No,1552
ESE,N,SSE,No,No,1553
ESE,WSW,ENE,No,No,1554
ENE,SSE,SE,No,Yes,1555
NNW,S,NNW,Yes,No,1556
NE,SW,ESE,No,No,1557
NW,WNW,W,Yes,No,1558
NE,NE,ESE,No,No,1559
ENE,ENE,NNE,No,Yes,1560
W,N,NNW,Yes,Yes,1561
SSW,NE,ENE,No,Yes,1562
W,SE,W,No,Yes,1563
SSW,E,WSW,Yes,No,1564
SSE,WNW,SSE,No,No,1565
W,SE,SSW,No,No,1566
NW,NE,E,No,No,1567
ENE,NE,NE,No,No,1568
ENE,S,SE,No,No,1569
W,SSW,E,No,No,1570
ESE,SW,SE,No,No,1571
WSW,SW,W,No,No,1572
NE,NNE,N,No,No,1573
SW,NNE,W,No,No,1574
ESE,N,ENE,No,No,1575
ENE,SSW,ENE,No,No,1576
E,N,E,No,Yes,1577
ESE,SW,ESE,Yes,No,1578
NNE,NNE,ENE,No,No,1579
SE,E,WSW,No,No,1580
NE,NNE,NNE,No,No,1581
ENE,W,NNE,No,No,1582
N,NNW,WSW,No,Yes,1583
NE,E,ENE,No,No,1584
SSW,E,NE,No,No,1585
SE,SW,E,No,Yes,1586
E,SW,ENE,Yes,No,1587
NE,NE,N,No,No,1588
ESE,SSE,ENE,No,No,1589
ESE,NE,E,No,No,1590
E,ESE,NNE,No,No,1591
ENE,S,ESE,No,No,1592
SE,WNW,NE,No,No,1593
S,S,SE,No,Yes,1594
SSW,W,SSE,Yes,Yes,1595
S,SSW,SE,Yes,Yes,1596
E,S,SE,Yes,No,1597
ESE,SW,SE,No,Yes,1598
S,SW,SSE,Yes,Yes,1599
S,SSW,SSE,Yes,Yes,1600
SW,WSW,S,Yes,No,1601
SE,NNW,NNE,No,No,1602
ESE,N,E,No,No,1603
E,SSW,E,No,No,1604
WSW,NE,ENE,No,Yes,1605
SE,SW,SE,No,No,1606
ESE,SW,E,No,No,1607
SW,SW,S,No,No,1608
E,SW,NE,No,No,1609
SSE,SSW,SSE,No,Yes,1610
ENE,SW,NNE,Yes,No,1611
E,S,E,No,Yes,1612
WNW,SW,WSW,No,No,1613
SW,SW,SSE,No,No,1614
SE,WSW,E,No,No,1615
ENE,SSW,E,No,No,1616
N,NW,N,No,No,1617
N,SW,NNE,No,No,1618
S,S,SE,Yes,No,1619
E,E,NE,No,No,1620
SE,S,SE,No,Yes,1621
SE,E,ESE,Yes,Yes,1622
NNE,SW,NNE,Yes,Yes,1623
SW,SE,ESE,Yes,No,1624
NNE,WSW,NNE,No,No,1625
S,S,ESE,No,No,1626
